time,species,N
10,Perennial first-year,14997.60404053622
11,Perennial first-year,14996.437558253903
12,Perennial first-year,14995.988026049576
13,Perennial first-year,14995.814926671597
14,Perennial first-year,14995.748286226531
15,Perennial first-year,14995.722632328385
16,Perennial first-year,14995.712756801448
17,Perennial first-year,14995.708955220245
18,Perennial first-year,14995.707491806272
19,Perennial first-year,14995.706928467398
20,Perennial first-year,14995.70671161105
21,Perennial first-year,14995.706628132553
22,Perennial first-year,14995.706595997674
23,Perennial first-year,14995.706583627418
24,Perennial first-year,14995.706578865458
25,Perennial first-year,14995.706577032382
26,Perennial first-year,14995.706576326724
27,Perennial first-year,14995.706576055087
28,Perennial first-year,14995.706575950577
29,Perennial first-year,14995.706575910295
30,Perennial first-year,14995.706575894828
31,Perennial first-year,14995.706575888857
32,Perennial first-year,14995.706575886532
33,Perennial first-year,14995.706575885662
34,Perennial first-year,14995.706575885306
35,Perennial first-year,14995.706575885151
36,Perennial first-year,14995.70657588515
37,Perennial first-year,14995.706575885126
38,Perennial first-year,14995.706575885088
39,Perennial first-year,14995.706575885124
40,Perennial first-year,14995.706575885126
41,Perennial first-year,14995.706575885126
42,Perennial first-year,14995.706575885126
43,Perennial first-year,14995.706575885126
44,Perennial first-year,14995.706575885126
45,Perennial first-year,14995.706575885126
46,Perennial first-year,14995.706575885126
47,Perennial first-year,14995.706575885126
48,Perennial first-year,14995.706575885126
49,Perennial first-year,14995.706575885126
50,Perennial first-year,14995.706575885126
51,Perennial first-year,14995.706575885126
52,Perennial first-year,14995.706575885126
53,Perennial first-year,14995.706575885126
54,Perennial first-year,14995.706575885126
55,Perennial first-year,14995.706575885126
56,Perennial first-year,14995.706575885126
57,Perennial first-year,14995.706575885126
58,Perennial first-year,14995.706575885126
59,Perennial first-year,14995.706575885126
60,Perennial first-year,14995.706575885126
61,Perennial first-year,14995.706575885126
62,Perennial first-year,14995.706575885126
63,Perennial first-year,14995.706575885126
64,Perennial first-year,14995.706575885126
65,Perennial first-year,14995.706575885126
66,Perennial first-year,14995.706575885126
67,Perennial first-year,14995.706575885126
68,Perennial first-year,14995.706575885126
69,Perennial first-year,14995.706575885126
70,Perennial first-year,14995.706575885126
71,Perennial first-year,14995.706575885126
72,Perennial first-year,14995.706575885126
73,Perennial first-year,14995.706575885126
74,Perennial first-year,14995.706575885126
75,Perennial first-year,14995.706575885126
76,Perennial first-year,14995.706575885126
77,Perennial first-year,14995.706575885126
78,Perennial first-year,14995.706575885126
79,Perennial first-year,14995.706575885126
80,Perennial first-year,14995.706575885126
81,Perennial first-year,14995.706575885126
82,Perennial first-year,14995.706575885126
83,Perennial first-year,14995.706575885126
84,Perennial first-year,14995.706575885126
85,Perennial first-year,14995.706575885126
86,Perennial first-year,14995.706575885126
87,Perennial first-year,14995.706575885126
88,Perennial first-year,14995.706575885126
89,Perennial first-year,14995.706575885126
90,Perennial first-year,14995.706575885126
91,Perennial first-year,14995.706575885126
92,Perennial first-year,14995.706575885126
93,Perennial first-year,14995.706575885126
94,Perennial first-year,14995.706575885126
95,Perennial first-year,14995.706575885126
96,Perennial first-year,14995.706575885126
97,Perennial first-year,14995.706575885126
98,Perennial first-year,14995.706575885126
99,Perennial first-year,14995.706575885126
100,Perennial first-year,14995.706575885126
101,Perennial first-year,14995.706575885126
102,Perennial first-year,14995.706575885126
103,Perennial first-year,14995.706575885126
104,Perennial first-year,14995.706575885126
105,Perennial first-year,14995.706575885126
106,Perennial first-year,14995.706575885126
107,Perennial first-year,14995.706575885126
108,Perennial first-year,14995.706575885126
109,Perennial first-year,14995.706575885126
110,Perennial first-year,14995.706575885126
111,Perennial first-year,14995.706575885126
112,Perennial first-year,14995.706575885126
113,Perennial first-year,14995.706575885126
114,Perennial first-year,14995.706575885126
115,Perennial first-year,14995.706575885126
116,Perennial first-year,14995.706575885126
117,Perennial first-year,14995.706575885126
118,Perennial first-year,14995.706575885126
119,Perennial first-year,14995.706575885126
120,Perennial first-year,14995.706575885126
121,Perennial first-year,14995.706575885126
122,Perennial first-year,14995.706575885126
123,Perennial first-year,14995.706575885126
124,Perennial first-year,14995.706575885126
125,Perennial first-year,14995.706575885126
126,Perennial first-year,14995.706575885126
127,Perennial first-year,14995.706575885126
128,Perennial first-year,14995.706575885126
129,Perennial first-year,14995.706575885126
130,Perennial first-year,14995.706575885126
131,Perennial first-year,14995.706575885126
132,Perennial first-year,14995.706575885126
133,Perennial first-year,14995.706575885126
134,Perennial first-year,14995.706575885126
135,Perennial first-year,14995.706575885126
136,Perennial first-year,14995.706575885126
137,Perennial first-year,14995.706575885126
138,Perennial first-year,14995.706575885126
139,Perennial first-year,14995.706575885126
140,Perennial first-year,14995.706575885126
141,Perennial first-year,14995.706575885126
142,Perennial first-year,14995.706575885126
143,Perennial first-year,14995.706575885126
144,Perennial first-year,14995.706575885126
145,Perennial first-year,14995.706575885126
146,Perennial first-year,14995.706575885126
147,Perennial first-year,14995.706575885126
148,Perennial first-year,14995.706575885126
149,Perennial first-year,14995.706575885126
150,Perennial first-year,14995.706575885126
151,Perennial first-year,14995.706575885126
152,Perennial first-year,14995.706575885126
153,Perennial first-year,14995.706575885126
154,Perennial first-year,14995.706575885126
155,Perennial first-year,14995.706575885126
156,Perennial first-year,14995.706575885126
157,Perennial first-year,14995.706575885126
158,Perennial first-year,14995.706575885126
159,Perennial first-year,14995.706575885126
160,Perennial first-year,14995.706575885126
161,Perennial first-year,14995.706575885126
162,Perennial first-year,14995.706575885126
163,Perennial first-year,14995.706575885126
164,Perennial first-year,14995.706575885126
165,Perennial first-year,14995.706575885126
166,Perennial first-year,14995.706575885126
167,Perennial first-year,14995.706575885126
168,Perennial first-year,14995.706575885126
169,Perennial first-year,14995.706575885126
170,Perennial first-year,14995.706575885126
171,Perennial first-year,14995.706575885126
172,Perennial first-year,14995.706575885126
173,Perennial first-year,14995.706575885126
174,Perennial first-year,14995.706575885126
175,Perennial first-year,14995.706575885126
176,Perennial first-year,14995.706575885126
177,Perennial first-year,14995.706575885126
178,Perennial first-year,14995.706575885126
179,Perennial first-year,14995.706575885126
180,Perennial first-year,14995.706575885126
181,Perennial first-year,14995.706575885126
182,Perennial first-year,14995.706575885126
183,Perennial first-year,14995.706575885126
184,Perennial first-year,14995.706575885126
185,Perennial first-year,14995.706575885126
186,Perennial first-year,14995.706575885126
187,Perennial first-year,14995.706575885126
188,Perennial first-year,14995.706575885126
189,Perennial first-year,14995.706575885126
190,Perennial first-year,14995.706575885126
191,Perennial first-year,14995.706575885126
192,Perennial first-year,14995.706575885126
193,Perennial first-year,14995.706575885126
194,Perennial first-year,14995.706575885126
195,Perennial first-year,14995.706575885126
196,Perennial first-year,14995.706575885126
197,Perennial first-year,14995.706575885126
198,Perennial first-year,14995.706575885126
199,Perennial first-year,14995.706575885126
200,Perennial first-year,14995.706575885126
1,Perennial adult,0
2,Perennial adult,1.6990067214990223
3,Perennial adult,4.5523734221228525
4,Perennial adult,211.05581065228785
5,Perennial adult,1619.7411099502226
6,Perennial adult,3158.0265523380576
7,Perennial adult,4562.29178634514
8,Perennial adult,5876.054361580107
9,Perennial adult,7125.950366659895
10,Perennial adult,8323.673685349535
11,Perennial adult,9474.7493074282
12,Perennial adult,10582.2850276711
13,Perennial adult,11648.424843217232
14,Perennial adult,12674.90734106306
15,Perennial adult,13663.281317036304
16,Perennial adult,14614.98991776398
17,Perennial adult,15531.404221235513
18,Perennial adult,16413.837324973625
19,Perennial adult,17263.55088996605
20,Perennial adult,18081.75873926549
21,Perennial adult,18869.629282817827
22,Perennial adult,19628.287451913027
23,Perennial adult,20358.81640775212
24,Perennial adult,21062.259127321533
25,Perennial adult,21739.619907623088
26,Perennial adult,22391.865805337075
27,Perennial adult,23019.928019720985
28,Perennial adult,23624.70322293064
29,Perennial adult,24207.054840514655
30,Perennial adult,24767.814284238168
31,Perennial adult,25307.782139122184
32,Perennial adult,25827.729306441764
33,Perennial adult,26328.39810433362
34,Perennial adult,26810.503327591647
35,Perennial adult,27274.73326816618
36,Perennial adult,27721.75069782502
37,Perennial adult,28152.19381437955
38,Perennial adult,28566.67715282697
39,Perennial adult,28965.792462709644
40,Perennial adult,29350.10955294402
41,Perennial adult,29720.177105325405
42,Perennial adult,30076.523457869942
43,Perennial adult,30419.65735911219
44,Perennial adult,30750.0686944352
45,Perennial adult,31068.22918547004
46,Perennial adult,31374.59306356331
47,Perennial adult,31669.59771827409
48,Perennial adult,31953.664321826265
49,Perennial adult,32227.19843040764
50,Perennial adult,32490.59056317436
51,Perennial adult,32744.21675978729
52,Perennial adult,32988.43911727628
53,Perennial adult,33223.60630699881
54,Perennial adult,33450.05407243113
55,Perennial adult,33668.105708502444
56,Perennial adult,33878.07252315661
57,Perennial adult,34080.254281800226
58,Perennial adult,34274.939635271694
59,Perennial adult,34462.40653194224
60,Perennial adult,34642.922614537194
61,Perennial adult,34816.74560224417
62,Perennial adult,34984.12365865355
63,Perennial adult,35145.29574605669
64,Perennial adult,35300.49196660755
65,Perennial adult,35449.933890834945
66,Perennial adult,35593.83487397433
67,Perennial adult,35732.400360570806
68,Perennial adult,35865.82817778815
69,Perennial adult,35994.30881784269
70,Perennial adult,36118.025709965244
71,Perennial adult,36237.155482279304
72,Perennial adult,36351.86821396951
73,Perennial adult,36462.32767810026
74,Perennial adult,36568.69157543122
75,Perennial adult,36671.11175956357
76,Perennial adult,36769.73445373831
77,Perennial adult,36864.70045959625
78,Perennial adult,36956.14535819769
79,Perennial adult,37044.19970358879
80,Perennial adult,37128.989209190935
81,Perennial adult,37210.634927279294
82,Perennial adult,37289.2534218067
83,Perennial adult,37364.956934819675
84,Perennial adult,37437.853546704144
85,Perennial adult,37508.04733048964
86,Perennial adult,37575.63850043226
87,Perennial adult,37640.723555088574
88,Perennial adult,37703.395415084655
89,Perennial adult,37763.74355577701
90,Perennial adult,37821.85413499472
91,Perennial adult,37877.810116045286
92,Perennial adult,37931.69138615964
93,Perennial adult,37983.57487054557
94,Perennial adult,38033.53464221227
95,Perennial adult,38081.64202772289
96,Perennial adult,38127.96570902607
97,Perennial adult,38172.57182151175
98,Perennial adult,38215.52404843135
99,Perennial adult,38256.88371181704
100,Perennial adult,38296.70986003004
101,Perennial adult,38335.05935206271
102,Perennial adult,38371.98693871503
103,Perennial adult,38407.54534076123
104,Perennial adult,38441.78532421813
105,Perennial adult,38474.75577282281
106,Perennial adult,38506.50375782294
107,Perennial adult,38537.074605179405
108,Perennial adult,38566.511960277334
109,Perennial adult,38594.8578502377
110,Perennial adult,38622.15274391861
111,Perennial adult,38648.435609691885
112,Perennial adult,38673.743971077405
113,Perennial adult,38698.11396031471
114,Perennial adult,38721.58036994825
115,Perennial adult,38744.176702500015
116,Perennial adult,38765.935218300416
117,Perennial adult,38786.88698154569
118,Perennial adult,38807.06190464767
119,Perennial adult,38826.48879093909
120,Perennial adult,38845.19537579555
121,Perennial adult,38863.20836623275
122,Perennial adult,38880.55347903556
123,Perennial adult,38897.255477473365
124,Perennial adult,38913.33820665407
125,Perennial adult,38928.8246275673
126,Perennial adult,38943.73684986532
127,Perennial adult,38958.09616342859
128,Perennial adult,38971.923068760836
129,Perennial adult,38985.23730625726
130,Perennial adult,38998.05788438747
131,Perennial adult,39010.40310683352
132,Perennial adult,39022.29059862168
133,Perennial adult,39033.73733128537
134,Perennial adult,39044.75964709503
135,Perennial adult,39055.3732823897
136,Perennial adult,39065.59339004345
137,Perennial adult,39075.43456109881
138,Perennial adult,39084.91084559816
139,Perennial adult,39094.03577264267
140,Perennial adult,39102.8223697075
141,Perennial adult,39111.28318124091
142,Perennial adult,39119.430286573705
143,Perennial adult,39127.27531716462
144,Perennial adult,39134.82947320635
145,Perennial adult,39142.103539615855
146,Perennial adult,39149.10790143173
147,Perennial adult,39155.852558640734
148,Perennial adult,39162.347140454585
149,Perennial adult,39168.60091905737
150,Perennial adult,39174.62282284327
151,Perennial adult,39180.421449163434
152,Perennial adult,39186.005076600275
153,Perennial adult,39191.381676786594
154,Perennial adult,39196.55892578656
155,Perennial adult,39201.54421505464
156,Perennial adult,39206.34466198825
157,Perennial adult,39210.96712008913
158,Perennial adult,39215.41818874792
159,Perennial adult,39219.70422266599
160,Perennial adult,39223.831340927936
161,Perennial adult,39227.80543573765
162,Perennial adult,39231.63218083053
163,Perennial adult,39235.317039573725
164,Perennial adult,39238.865272766096
165,Perennial adult,39242.28194614895
166,Perennial adult,39245.57193763829
167,Perennial adult,39248.73994428893
168,Perennial adult,39251.79048900036
169,Perennial adult,39254.72792697405
170,Perennial adult,39257.55645193122
171,Perennial adult,39260.28010210017
172,Perennial adult,39262.902765981584
173,Perennial adult,39265.428187900034
174,Perennial adult,39267.8599733497
175,Perennial adult,39270.201594141865
176,Perennial adult,39272.45639336152
177,Perennial adult,39274.627590140255
178,Perennial adult,39276.71828425213
179,Perennial adult,39278.73146053916
180,Perennial adult,39280.66999317271
181,Perennial adult,39282.53664975693
182,Perennial adult,39284.33409527993
183,Perennial adult,39286.06489591862
184,Perennial adult,39287.73152270233
185,Perennial adult,39289.33635504065
186,Perennial adult,39290.88168412051
187,Perennial adult,39292.369716177214
188,Perennial adult,39293.80257564426
189,Perennial adult,39295.18230818634
190,Perennial adult,39296.51088361992
191,Perennial adult,39297.79019872547
192,Perennial adult,39299.022079955495
193,Perennial adult,39300.20828604209
194,Perennial adult,39301.35051050788
195,Perennial adult,39302.4503840838
196,Perennial adult,39303.50947703729
197,Perennial adult,39304.529301414084
198,Perennial adult,39305.511313196985
199,Perennial adult,39306.4569143845
200,Perennial adult,39307.36745499246
1,Litter,0
2,Litter,2.27138933120326
3,Litter,68.30937988942993
4,Litter,663.1946895204172
5,Litter,1147.7441645569045
6,Litter,1354.0311561782742
7,Litter,1434.6975252461953
8,Litter,1465.8443149738437
9,Litter,1477.8407590098868
10,Litter,1482.4591655616712
11,Litter,1484.237025651885
12,Litter,1484.921407944562
13,Litter,1485.1848591305925
14,Litter,1485.2862740888436
15,Litter,1485.3253135785917
16,Litter,1485.3403417577983
17,Litter,1485.3461268281617
18,Litter,1485.3483537806192
19,Litter,1485.3492110419884
20,Litter,1485.3495410432224
21,Litter,1485.349668076608
22,Litter,1485.3497169778839
23,Litter,1485.3497358023433
24,Litter,1485.349743048783
25,Litter,1485.349745838288
26,Litter,1485.349746912102
27,Litter,1485.3497473254647
28,Litter,1485.3497474845908
29,Litter,1485.3497475458446
30,Litter,1485.3497475694257
31,Litter,1485.349747578503
32,Litter,1485.3497475819959
33,Litter,1485.349747583341
34,Litter,1485.349747583858
35,Litter,1485.3497475840559
36,Litter,1485.3497475841345
37,Litter,1485.3497475841646
38,Litter,1485.3497475841746
39,Litter,1485.3497475841805
40,Litter,1485.349747584183
41,Litter,1485.3497475841837
42,Litter,1485.3497475841841
43,Litter,1485.3497475841841
44,Litter,1485.3497475841841
45,Litter,1485.3497475841841
46,Litter,1485.3497475841841
47,Litter,1485.3497475841841
48,Litter,1485.3497475841841
49,Litter,1485.3497475841841
50,Litter,1485.3497475841841
51,Litter,1485.3497475841841
52,Litter,1485.3497475841841
53,Litter,1485.3497475841841
54,Litter,1485.3497475841841
55,Litter,1485.3497475841841
56,Litter,1485.3497475841841
57,Litter,1485.3497475841841
58,Litter,1485.3497475841841
59,Litter,1485.3497475841841
60,Litter,1485.3497475841841
61,Litter,1485.3497475841841
62,Litter,1485.3497475841841
63,Litter,1485.3497475841841
64,Litter,1485.3497475841841
65,Litter,1485.3497475841841
66,Litter,1485.3497475841841
67,Litter,1485.3497475841841
68,Litter,1485.3497475841841
69,Litter,1485.3497475841841
70,Litter,1485.3497475841841
71,Litter,1485.3497475841841
72,Litter,1485.3497475841841
73,Litter,1485.3497475841841
74,Litter,1485.3497475841841
75,Litter,1485.3497475841841
76,Litter,1485.3497475841841
77,Litter,1485.3497475841841
78,Litter,1485.3497475841841
79,Litter,1485.3497475841841
80,Litter,1485.3497475841841
81,Litter,1485.3497475841841
82,Litter,1485.3497475841841
83,Litter,1485.3497475841841
84,Litter,1485.3497475841841
85,Litter,1485.3497475841841
86,Litter,1485.3497475841841
87,Litter,1485.3497475841841
88,Litter,1485.3497475841841
89,Litter,1485.3497475841841
90,Litter,1485.3497475841841
91,Litter,1485.3497475841841
92,Litter,1485.3497475841841
93,Litter,1485.3497475841841
94,Litter,1485.3497475841841
95,Litter,1485.3497475841841
96,Litter,1485.3497475841841
97,Litter,1485.3497475841841
98,Litter,1485.3497475841841
99,Litter,1485.3497475841841
100,Litter,1485.3497475841841
101,Litter,1485.3497475841841
102,Litter,1485.3497475841841
103,Litter,1485.3497475841841
104,Litter,1485.3497475841841
105,Litter,1485.3497475841841
106,Litter,1485.3497475841841
107,Litter,1485.3497475841841
108,Litter,1485.3497475841841
109,Litter,1485.3497475841841
110,Litter,1485.3497475841841
111,Litter,1485.3497475841841
112,Litter,1485.3497475841841
113,Litter,1485.3497475841841
114,Litter,1485.3497475841841
115,Litter,1485.3497475841841
116,Litter,1485.3497475841841
117,Litter,1485.3497475841841
118,Litter,1485.3497475841841
119,Litter,1485.3497475841841
120,Litter,1485.3497475841841
121,Litter,1485.3497475841841
122,Litter,1485.3497475841841
123,Litter,1485.3497475841841
124,Litter,1485.3497475841841
125,Litter,1485.3497475841841
126,Litter,1485.3497475841841
127,Litter,1485.3497475841841
128,Litter,1485.3497475841841
129,Litter,1485.3497475841841
130,Litter,1485.3497475841841
131,Litter,1485.3497475841841
132,Litter,1485.3497475841841
133,Litter,1485.3497475841841
134,Litter,1485.3497475841841
135,Litter,1485.3497475841841
136,Litter,1485.3497475841841
137,Litter,1485.3497475841841
138,Litter,1485.3497475841841
139,Litter,1485.3497475841841
140,Litter,1485.3497475841841
141,Litter,1485.3497475841841
142,Litter,1485.3497475841841
143,Litter,1485.3497475841841
144,Litter,1485.3497475841841
145,Litter,1485.3497475841841
146,Litter,1485.3497475841841
147,Litter,1485.3497475841841
148,Litter,1485.3497475841841
149,Litter,1485.3497475841841
150,Litter,1485.3497475841841
151,Litter,1485.3497475841841
152,Litter,1485.3497475841841
153,Litter,1485.3497475841841
154,Litter,1485.3497475841841
155,Litter,1485.3497475841841
156,Litter,1485.3497475841841
157,Litter,1485.3497475841841
158,Litter,1485.3497475841841
159,Litter,1485.3497475841841
160,Litter,1485.3497475841841
161,Litter,1485.3497475841841
162,Litter,1485.3497475841841
163,Litter,1485.3497475841841
164,Litter,1485.3497475841841
165,Litter,1485.3497475841841
166,Litter,1485.3497475841841
167,Litter,1485.3497475841841
168,Litter,1485.3497475841841
169,Litter,1485.3497475841841
170,Litter,1485.3497475841841
171,Litter,1485.3497475841841
172,Litter,1485.3497475841841
173,Litter,1485.3497475841841
174,Litter,1485.3497475841841
175,Litter,1485.3497475841841
176,Litter,1485.3497475841841
177,Litter,1485.3497475841841
178,Litter,1485.3497475841841
179,Litter,1485.3497475841841
180,Litter,1485.3497475841841
181,Litter,1485.3497475841841
182,Litter,1485.3497475841841
183,Litter,1485.3497475841841
184,Litter,1485.3497475841841
185,Litter,1485.3497475841841
186,Litter,1485.3497475841841
187,Litter,1485.3497475841841
188,Litter,1485.3497475841841
189,Litter,1485.3497475841841
190,Litter,1485.3497475841841
191,Litter,1485.3497475841841
192,Litter,1485.3497475841841
193,Litter,1485.3497475841841
194,Litter,1485.3497475841841
195,Litter,1485.3497475841841
196,Litter,1485.3497475841841
197,Litter,1485.3497475841841
198,Litter,1485.3497475841841
199,Litter,1485.3497475841841
200,Litter,1485.3497475841841
1,Annual biomass,0
2,Annual biomass,0
3,Annual biomass,0
4,Annual biomass,0
5,Annual biomass,0
6,Annual biomass,0
7,Annual biomass,0
8,Annual biomass,0
9,Annual biomass,0
10,Annual biomass,0
11,Annual biomass,0
12,Annual biomass,0
13,Annual biomass,0
14,Annual biomass,0
15,Annual biomass,0
16,Annual biomass,0
17,Annual biomass,0
18,Annual biomass,0
19,Annual biomass,0
20,Annual biomass,0
21,Annual biomass,0
22,Annual biomass,0
23,Annual biomass,0
24,Annual biomass,0
25,Annual biomass,0
26,Annual biomass,0
27,Annual biomass,0
28,Annual biomass,0
29,Annual biomass,0
30,Annual biomass,0
31,Annual biomass,0
32,Annual biomass,0
33,Annual biomass,0
34,Annual biomass,0
35,Annual biomass,0
36,Annual biomass,0
37,Annual biomass,0
38,Annual biomass,0
39,Annual biomass,0
40,Annual biomass,0
41,Annual biomass,0
42,Annual biomass,0
43,Annual biomass,0
44,Annual biomass,0
45,Annual biomass,0
46,Annual biomass,0
47,Annual biomass,0
48,Annual biomass,0
49,Annual biomass,0
50,Annual biomass,0
51,Annual biomass,0
52,Annual biomass,0
53,Annual biomass,0
54,Annual biomass,0
55,Annual biomass,0
56,Annual biomass,0
57,Annual biomass,0
58,Annual biomass,0
59,Annual biomass,0
60,Annual biomass,0
61,Annual biomass,0
62,Annual biomass,0
63,Annual biomass,0
64,Annual biomass,0
65,Annual biomass,0
66,Annual biomass,0
67,Annual biomass,0
68,Annual biomass,0
69,Annual biomass,0
70,Annual biomass,0
71,Annual biomass,0
72,Annual biomass,0
73,Annual biomass,0
74,Annual biomass,0
75,Annual biomass,0
76,Annual biomass,0
77,Annual biomass,0
78,Annual biomass,0
79,Annual biomass,0
80,Annual biomass,0
81,Annual biomass,0
82,Annual biomass,0
83,Annual biomass,0
84,Annual biomass,0
85,Annual biomass,0
86,Annual biomass,0
87,Annual biomass,0
88,Annual biomass,0
89,Annual biomass,0
90,Annual biomass,0
91,Annual biomass,0
92,Annual biomass,0
93,Annual biomass,0
94,Annual biomass,0
95,Annual biomass,0
96,Annual biomass,0
97,Annual biomass,0
98,Annual biomass,0
99,Annual biomass,0
100,Annual biomass,0
101,Annual biomass,0
102,Annual biomass,0
103,Annual biomass,0
104,Annual biomass,0
105,Annual biomass,0
106,Annual biomass,0
107,Annual biomass,0
108,Annual biomass,0
109,Annual biomass,0
110,Annual biomass,0
111,Annual biomass,0
112,Annual biomass,0
113,Annual biomass,0
114,Annual biomass,0
115,Annual biomass,0
116,Annual biomass,0
117,Annual biomass,0
118,Annual biomass,0
119,Annual biomass,0
120,Annual biomass,0
121,Annual biomass,0
122,Annual biomass,0
123,Annual biomass,0
124,Annual biomass,0
125,Annual biomass,0
126,Annual biomass,0
127,Annual biomass,0
128,Annual biomass,0
129,Annual biomass,0
130,Annual biomass,0
131,Annual biomass,0
132,Annual biomass,0
133,Annual biomass,0
134,Annual biomass,0
135,Annual biomass,0
136,Annual biomass,0
137,Annual biomass,0
138,Annual biomass,0
139,Annual biomass,0
140,Annual biomass,0
141,Annual biomass,0
142,Annual biomass,0
143,Annual biomass,0
144,Annual biomass,0
145,Annual biomass,0
146,Annual biomass,0
147,Annual biomass,0
148,Annual biomass,0
149,Annual biomass,0
150,Annual biomass,0
151,Annual biomass,0
152,Annual biomass,0
153,Annual biomass,0
154,Annual biomass,0
155,Annual biomass,0
156,Annual biomass,0
157,Annual biomass,0
158,Annual biomass,0
159,Annual biomass,0
160,Annual biomass,0
161,Annual biomass,0
162,Annual biomass,0
163,Annual biomass,0
164,Annual biomass,0
165,Annual biomass,0
166,Annual biomass,0
167,Annual biomass,0
168,Annual biomass,0
169,Annual biomass,0
170,Annual biomass,0
171,Annual biomass,0
172,Annual biomass,0
173,Annual biomass,0
174,Annual biomass,0
175,Annual biomass,0
176,Annual biomass,0
177,Annual biomass,0
178,Annual biomass,0
179,Annual biomass,0
180,Annual biomass,0
181,Annual biomass,0
182,Annual biomass,0
183,Annual biomass,0
184,Annual biomass,0
185,Annual biomass,0
186,Annual biomass,0
187,Annual biomass,0
188,Annual biomass,0
189,Annual biomass,0
190,Annual biomass,0
191,Annual biomass,0
192,Annual biomass,0
193,Annual biomass,0
194,Annual biomass,0
195,Annual biomass,0
196,Annual biomass,0
197,Annual biomass,0
198,Annual biomass,0
199,Annual biomass,0
200,Annual biomass,0
1,Perennial first-year biomass,2.154967161505125
2,Perennial first-year biomass,3.3017012603485654
3,Perennial first-year biomass,49.66087567008887
4,Perennial first-year biomass,38.026995898706076
5,Perennial first-year biomass,39.25567025730284
6,Perennial first-year biomass,40.19485108834935
7,Perennial first-year biomass,40.436730580699944
8,Perennial first-year biomass,40.52422453946351
9,Perennial first-year biomass,40.55724850805468
10,Perennial first-year biomass,40.569900009631866
