time,species,N
15,Perennial adult,0
16,Perennial adult,0
17,Perennial adult,0
18,Perennial adult,0
19,Perennial adult,0
20,Perennial adult,0
21,Perennial adult,0
22,Perennial adult,0
23,Perennial adult,0
24,Perennial adult,0
25,Perennial adult,0
26,Perennial adult,0
27,Perennial adult,0
28,Perennial adult,0
29,Perennial adult,0
30,Perennial adult,0
31,Perennial adult,0
32,Perennial adult,0
33,Perennial adult,0
34,Perennial adult,0
35,Perennial adult,0
36,Perennial adult,0
37,Perennial adult,0
38,Perennial adult,0
39,Perennial adult,0
40,Perennial adult,0
41,Perennial adult,0
42,Perennial adult,0
43,Perennial adult,0
44,Perennial adult,0
45,Perennial adult,0
46,Perennial adult,0
47,Perennial adult,0
48,Perennial adult,0
49,Perennial adult,0
50,Perennial adult,0
51,Perennial adult,0
52,Perennial adult,0
53,Perennial adult,0
54,Perennial adult,0
55,Perennial adult,0
56,Perennial adult,0
57,Perennial adult,0
58,Perennial adult,0
59,Perennial adult,0
60,Perennial adult,0
61,Perennial adult,0
62,Perennial adult,0
63,Perennial adult,0
64,Perennial adult,0
65,Perennial adult,0
66,Perennial adult,0
67,Perennial adult,0
68,Perennial adult,0
69,Perennial adult,0
70,Perennial adult,0
71,Perennial adult,0
72,Perennial adult,0
73,Perennial adult,0
74,Perennial adult,0
75,Perennial adult,0
76,Perennial adult,0
77,Perennial adult,0
78,Perennial adult,0
79,Perennial adult,0
80,Perennial adult,0
81,Perennial adult,0
82,Perennial adult,0
83,Perennial adult,0
84,Perennial adult,0
85,Perennial adult,0
86,Perennial adult,0
87,Perennial adult,0
88,Perennial adult,0
89,Perennial adult,0
90,Perennial adult,0
91,Perennial adult,0
92,Perennial adult,0
93,Perennial adult,0
94,Perennial adult,0
95,Perennial adult,0
96,Perennial adult,0
97,Perennial adult,0
98,Perennial adult,0
99,Perennial adult,0
100,Perennial adult,0
1,Litter,0
2,Litter,83.04536707597711
3,Litter,665.9585200935632
4,Litter,955.2355041654444
5,Litter,1069.6382397649602
6,Litter,1114.6180819949845
7,Litter,1132.313734590492
8,Litter,1139.2790111608083
9,Litter,1142.021274648149
10,Litter,1143.1010127661134
11,Litter,1143.5261653572575
12,Litter,1143.6935779294906
13,Litter,1143.7595045491491
14,Litter,1143.785456323086
15,Litter,1143.7956733781386
16,Litter,1143.799700383384
17,Litter,1143.8012947945888
18,Litter,1143.8019146818722
19,Litter,1143.8021555337018
20,Litter,1143.802250239345
21,Litter,1143.8022875498066
22,Litter,1143.8023046120643
23,Litter,1143.8023091102834
24,Litter,1143.8023133802328
25,Litter,1143.8023125433588
26,Litter,1143.8023146886844
27,Litter,1143.8023157889722
28,Litter,1143.8023135288042
29,Litter,1143.802315172925
30,Litter,1143.8023159885986
31,Litter,1143.8023163212586
32,Litter,1143.8023268488935
33,Litter,1143.802321260469
34,Litter,1143.8023286593307
35,Litter,1143.802319246737
36,Litter,1143.802317361412
37,Litter,1143.8023133627923
38,Litter,1143.802315046189
39,Litter,1143.8023132194028
40,Litter,1143.8023150504819
41,Litter,1143.8023158484696
42,Litter,1143.802326239425
43,Litter,1143.8023209942135
44,Litter,1143.8023156027689
45,Litter,1143.8023160002251
46,Litter,1143.8023163123191
47,Litter,1143.8023164086408
48,Litter,1143.8023164801602
49,Litter,1143.802313780186
50,Litter,1143.8023127716783
51,Litter,1143.8023193776512
52,Litter,1143.802324847809
53,Litter,1143.8023175560204
54,Litter,1143.802314085704
55,Litter,1143.8023129191763
56,Litter,1143.8023149472247
57,Litter,1143.80231590035
58,Litter,1143.8023161872025
59,Litter,1143.8023147068532
60,Litter,1143.8023129237013
61,Litter,1143.8023149342011
62,Litter,1143.8023133654506
63,Litter,1143.8023151234383
64,Litter,1143.802315969707
65,Litter,1143.8023163063267
66,Litter,1143.8023150125587
67,Litter,1143.8023216657452
68,Litter,1143.802318916683
69,Litter,1143.8023138328163
70,Litter,1143.8023266438504
71,Litter,1143.8023172039102
72,Litter,1143.8023165651866
73,Litter,1143.8023165336183
74,Litter,1143.8023261125732
75,Litter,1143.8023183844016
76,Litter,1143.8023170481392
77,Litter,1143.8023167307042
78,Litter,1143.8023165152447
79,Litter,1143.8023164255073
80,Litter,1143.8023164386063
81,Litter,1143.802316488322
82,Litter,1143.802316510378
83,Litter,1143.8023165222041
84,Litter,1143.8023138104004
85,Litter,1143.8023125204754
86,Litter,1143.8023122318878
87,Litter,1143.8023121511828
88,Litter,1143.8023111714538
89,Litter,1143.8023114831014
90,Litter,1143.802310318506
91,Litter,1143.8023138167782
92,Litter,1143.802312282758
93,Litter,1143.8024489547663
94,Litter,1143.8023737420713
95,Litter,1143.8023391841325
96,Litter,1143.8023214557347
97,Litter,1143.8023155084127
98,Litter,1143.8023124634642
99,Litter,1143.8023137153743
100,Litter,1143.80231535146
1,Annual biomass,0
2,Annual biomass,78.49712951764718
3,Annual biomass,508.28182837707726
4,Annual biomass,514.5120586305326
5,Annual biomass,514.252388953817
6,Annual biomass,514.1221887447124
7,Annual biomass,514.0697406107469
8,Annual biomass,514.0490495413853
9,Annual biomass,514.0409023838293
10,Annual biomass,514.0376904705854
11,Annual biomass,514.0364273974412
12,Annual biomass,514.0359343054081
13,Annual biomass,514.0357442428076
14,Annual biomass,514.0356585174277
15,Annual biomass,514.0356267107695
16,Annual biomass,514.0356189896721
17,Annual biomass,514.035623284408
18,Annual biomass,514.0356124532387
19,Annual biomass,514.0356088035459
20,Annual biomass,514.0356085725352
21,Annual biomass,514.0356084854793
22,Annual biomass,514.0356109570325
23,Annual biomass,514.0356084309086
24,Annual biomass,514.0356112214351
25,Annual biomass,514.0356083825458
26,Annual biomass,514.0356111730115
27,Annual biomass,514.0356112819511
28,Annual biomass,514.0356084092884
29,Annual biomass,514.0356112718453
30,Annual biomass,514.0356112848785
31,Annual biomass,514.0356112895445
32,Annual biomass,514.035622323248
33,Annual biomass,514.0356113245198
34,Annual biomass,514.0356221472344
35,Annual biomass,514.0356084372867
36,Annual biomass,514.035611172429
37,Annual biomass,514.0356075850481
38,Annual biomass,514.0356112561616
39,Annual biomass,514.0356084012594
40,Annual biomass,514.0356112724136
41,Annual biomass,514.0356111874765
42,Annual biomass,514.0356218797054
43,Annual biomass,514.0356113239418
44,Annual biomass,514.0356084026246
45,Annual biomass,514.0356112798066
46,Annual biomass,514.0356112810863
47,Annual biomass,514.0356112465461
48,Annual biomass,514.0356112839042
49,Annual biomass,514.0356083858087
50,Annual biomass,514.0356086168349
51,Annual biomass,514.035616046763
52,Annual biomass,514.0356186421742
53,Annual biomass,514.0356084383309
54,Annual biomass,514.035608411332
55,Annual biomass,514.0356086487029
56,Annual biomass,514.0356112799878
57,Annual biomass,514.0356112850204
58,Annual biomass,514.0356111840441
59,Annual biomass,514.0356094980168
60,Annual biomass,514.0356083251462
61,Annual biomass,514.035611281069
62,Annual biomass,514.0356086008426
63,Annual biomass,514.0356112767003
64,Annual biomass,514.035611284831
65,Annual biomass,514.0356112813763
66,Annual biomass,514.0356097672205
67,Annual biomass,514.0356174627854
68,Annual biomass,514.0356113010099
69,Annual biomass,514.0356074051365
70,Annual biomass,514.0356233794496
71,Annual biomass,514.0356070513833
72,Annual biomass,514.0356112636213
73,Annual biomass,514.0356112820291
74,Annual biomass,514.0356214549387
75,Annual biomass,514.0356086294408
76,Annual biomass,514.035611191659
77,Annual biomass,514.0356112897641
78,Annual biomass,514.0356111839044
79,Annual biomass,514.0356111852632
80,Annual biomass,514.0356112365808
81,Annual biomass,514.0356112807855
82,Annual biomass,514.0356112806289
83,Annual biomass,514.035611283849
84,Annual biomass,514.0356083964094
85,Annual biomass,514.035608336961
86,Annual biomass,514.0356085832607
87,Annual biomass,514.0356086018635
88,Annual biomass,514.0356075966579
89,Annual biomass,514.0356083976518
90,Annual biomass,514.0356069869506
91,Annual biomass,514.0356112690785
92,Annual biomass,514.035607923562
93,Annual biomass,514.0357538188342
94,Annual biomass,514.0356080537615
95,Annual biomass,514.0356112289843
96,Annual biomass,514.0356070117872
97,Annual biomass,514.0356083865676
98,Annual biomass,514.0356075761837
99,Annual biomass,514.0356102255099
100,Annual biomass,514.0356112836366
1,Perennial first-year biomass,0
2,Perennial first-year biomass,0
3,Perennial first-year biomass,0
4,Perennial first-year biomass,0
5,Perennial first-year biomass,0
6,Perennial first-year biomass,0
7,Perennial first-year biomass,0
8,Perennial first-year biomass,0
9,Perennial first-year biomass,0
10,Perennial first-year biomass,0
11,Perennial first-year biomass,0
12,Perennial first-year biomass,0
13,Perennial first-year biomass,0
14,Perennial first-year biomass,0
15,Perennial first-year biomass,0
16,Perennial first-year biomass,0
17,Perennial first-year biomass,0
18,Perennial first-year biomass,0
19,Perennial first-year biomass,0
20,Perennial first-year biomass,0
21,Perennial first-year biomass,0
22,Perennial first-year biomass,0
23,Perennial first-year biomass,0
24,Perennial first-year biomass,0
25,Perennial first-year biomass,0
26,Perennial first-year biomass,0
27,Perennial first-year biomass,0
28,Perennial first-year biomass,0
29,Perennial first-year biomass,0
30,Perennial first-year biomass,0
31,Perennial first-year biomass,0
32,Perennial first-year biomass,0
33,Perennial first-year biomass,0
34,Perennial first-year biomass,0
35,Perennial first-year biomass,0
36,Perennial first-year biomass,0
37,Perennial first-year biomass,0
38,Perennial first-year biomass,0
39,Perennial first-year biomass,0
40,Perennial first-year biomass,0
41,Perennial first-year biomass,0
42,Perennial first-year biomass,0
43,Perennial first-year biomass,0
44,Perennial first-year biomass,0
45,Perennial first-year biomass,0
46,Perennial first-year biomass,0
47,Perennial first-year biomass,0
48,Perennial first-year biomass,0
49,Perennial first-year biomass,0
50,Perennial first-year biomass,0
51,Perennial first-year biomass,0
52,Perennial first-year biomass,0
53,Perennial first-year biomass,0
54,Perennial first-year biomass,0
55,Perennial first-year biomass,0
56,Perennial first-year biomass,0
57,Perennial first-year biomass,0
58,Perennial first-year biomass,0
59,Perennial first-year biomass,0
60,Perennial first-year biomass,0
61,Perennial first-year biomass,0
62,Perennial first-year biomass,0
63,Perennial first-year biomass,0
64,Perennial first-year biomass,0
65,Perennial first-year biomass,0
66,Perennial first-year biomass,0
67,Perennial first-year biomass,0
68,Perennial first-year biomass,0
69,Perennial first-year biomass,0
70,Perennial first-year biomass,0
71,Perennial first-year biomass,0
72,Perennial first-year biomass,0
73,Perennial first-year biomass,0
74,Perennial first-year biomass,0
75,Perennial first-year biomass,0
76,Perennial first-year biomass,0
77,Perennial first-year biomass,0
78,Perennial first-year biomass,0
79,Perennial first-year biomass,0
80,Perennial first-year biomass,0
81,Perennial first-year biomass,0
82,Perennial first-year biomass,0
83,Perennial first-year biomass,0
84,Perennial first-year biomass,0
85,Perennial first-year biomass,0
86,Perennial first-year biomass,0
87,Perennial first-year biomass,0
88,Perennial first-year biomass,0
89,Perennial first-year biomass,0
90,Perennial first-year biomass,0
91,Perennial first-year biomass,0
92,Perennial first-year biomass,0
93,Perennial first-year biomass,0
94,Perennial first-year biomass,0
95,Perennial first-year biomass,0
96,Perennial first-year biomass,0
97,Perennial first-year biomass,0
98,Perennial first-year biomass,0
99,Perennial first-year biomass,0
100,Perennial first-year biomass,0
1,Perennial adult biomass,0
2,Perennial adult biomass,0
3,Perennial adult biomass,0
4,Perennial adult biomass,0
5,Perennial adult biomass,0
6,Perennial adult biomass,0
7,Perennial adult biomass,0
8,Perennial adult biomass,0
9,Perennial adult biomass,0
10,Perennial adult biomass,0
11,Perennial adult biomass,0
12,Perennial adult biomass,0
13,Perennial adult biomass,0
14,Perennial adult biomass,0
15,Perennial adult biomass,0
16,Perennial adult biomass,0
17,Perennial adult biomass,0
18,Perennial adult biomass,0
19,Perennial adult biomass,0
20,Perennial adult biomass,0
21,Perennial adult biomass,0
22,Perennial adult biomass,0
23,Perennial adult biomass,0
24,Perennial adult biomass,0
25,Perennial adult biomass,0
26,Perennial adult biomass,0
27,Perennial adult biomass,0
28,Perennial adult biomass,0
29,Perennial adult biomass,0
30,Perennial adult biomass,0
31,Perennial adult biomass,0
32,Perennial adult biomass,0
33,Perennial adult biomass,0
34,Perennial adult biomass,0
35,Perennial adult biomass,0
36,Perennial adult biomass,0
37,Perennial adult biomass,0
38,Perennial adult biomass,0
39,Perennial adult biomass,0
40,Perennial adult biomass,0
41,Perennial adult biomass,0
42,Perennial adult biomass,0
43,Perennial adult biomass,0
44,Perennial adult biomass,0
45,Perennial adult biomass,0
46,Perennial adult biomass,0
47,Perennial adult biomass,0
48,Perennial adult biomass,0
49,Perennial adult biomass,0
50,Perennial adult biomass,0
51,Perennial adult biomass,0
52,Perennial adult biomass,0
53,Perennial adult biomass,0
54,Perennial adult biomass,0
55,Perennial adult biomass,0
56,Perennial adult biomass,0
57,Perennial adult biomass,0
58,Perennial adult biomass,0
59,Perennial adult biomass,0
60,Perennial adult biomass,0
61,Perennial adult biomass,0
62,Perennial adult biomass,0
63,Perennial adult biomass,0
64,Perennial adult biomass,0
65,Perennial adult biomass,0
66,Perennial adult biomass,0
67,Perennial adult biomass,0
68,Perennial adult biomass,0
69,Perennial adult biomass,0
70,Perennial adult biomass,0
71,Perennial adult biomass,0
72,Perennial adult biomass,0
73,Perennial adult biomass,0
74,Perennial adult biomass,0
75,Perennial adult biomass,0
76,Perennial adult biomass,0
77,Perennial adult biomass,0
78,Perennial adult biomass,0
79,Perennial adult biomass,0
80,Perennial adult biomass,0
81,Perennial adult biomass,0
82,Perennial adult biomass,0
83,Perennial adult biomass,0
84,Perennial adult biomass,0
85,Perennial adult biomass,0
86,Perennial adult biomass,0
87,Perennial adult biomass,0
88,Perennial adult biomass,0
89,Perennial adult biomass,0
90,Perennial adult biomass,0
91,Perennial adult biomass,0
92,Perennial adult biomass,0
93,Perennial adult biomass,0
94,Perennial adult biomass,0
95,Perennial adult biomass,0
96,Perennial adult biomass,0
97,Perennial adult biomass,0
98,Perennial adult biomass,0
99,Perennial adult biomass,0
100,Perennial adult biomass,0
1,Annual susceptible biomass,0
2,Annual susceptible biomass,0
3,Annual susceptible biomass,0.7326082172538406
4,Annual susceptible biomass,0.06416749413733669
5,Annual susceptible biomass,0.05303215341302803
6,Annual susceptible biomass,0.05349625037786154
7,Annual susceptible biomass,0.05372895228629204
8,Annual susceptible biomass,0.05382269092979186
9,Annual susceptible biomass,0.05385967133781833
10,Annual susceptible biomass,0.05387423246349954
11,Annual susceptible biomass,0.05387997287516555
12,Annual susceptible biomass,0.05388223029387973
13,Annual susceptible biomass,0.05388311173476268
14,Annual susceptible biomass,0.053883464390878544
15,Annual susceptible biomass,0.05388360464087327
16,Annual susceptible biomass,0.05388366148724799
17,Annual susceptible biomass,0.0538836752870111
18,Annual susceptible biomass,0.05388366761201269
19,Annual susceptible biomass,0.05388368696969792
20,Annual susceptible biomass,0.053883692623799107
21,Annual susceptible biomass,0.053883693905163454
22,Annual susceptible biomass,0.053883694061141796
23,Annual susceptible biomass,0.0538836896439534
24,Annual susceptible biomass,0.05388369415902616
25,Annual susceptible biomass,0.05388368917135722
26,Annual susceptible biomass,0.053883694244859726
27,Annual susceptible biomass,0.05388368925719078
28,Annual susceptible biomass,0.05388368906199048
29,Annual susceptible biomass,0.05388369419722494
30,Annual susceptible biomass,0.05388368908108987
31,Annual susceptible biomass,0.05388368905732932
32,Annual susceptible biomass,0.05388368904880281
33,Annual susceptible biomass,0.05388366932970712
34,Annual susceptible biomass,0.05388368898627505
35,Annual susceptible biomass,0.05388366964302804
36,Annual susceptible biomass,0.053883694147089045
37,Annual susceptible biomass,0.0538836892587824
38,Annual susceptible biomass,0.05388369567003792
39,Annual susceptible biomass,0.053883689108943145
40,Annual susceptible biomass,0.05388369421154948
41,Annual susceptible biomass,0.05388368907915719
42,Annual susceptible biomass,0.05388368923206599
43,Annual susceptible biomass,0.053883670121422256
44,Annual susceptible biomass,0.05388368898763929
45,Annual susceptible biomass,0.053883694209275745
46,Annual susceptible biomass,0.053883689066879015
47,Annual susceptible biomass,0.05388368906369578
48,Annual susceptible biomass,0.05388368912679198
49,Annual susceptible biomass,0.05388368905937568
50,Annual susceptible biomass,0.05388369423883432
51,Annual susceptible biomass,0.053883693825355294
52,Annual susceptible biomass,0.05388368054741477
53,Annual susceptible biomass,0.053883675908423356
54,Annual susceptible biomass,0.05388369414549743
55,Annual susceptible biomass,0.05388369419426908
56,Annual susceptible biomass,0.05388369376896662
57,Annual susceptible biomass,0.05388368906608321
58,Annual susceptible biomass,0.053883689056760886
59,Annual susceptible biomass,0.05388368923820508
60,Annual susceptible biomass,0.05388369225147471
61,Annual susceptible biomass,0.053883694348428435
62,Annual susceptible biomass,0.053883689064036844
63,Annual susceptible biomass,0.053883693855141246
64,Annual susceptible biomass,0.05388368907199492
65,Annual susceptible biomass,0.0538836890566472
66,Annual susceptible biomass,0.05388368906278629
67,Annual susceptible biomass,0.0538836917704657
68,Annual susceptible biomass,0.05388364999134865
69,Annual susceptible biomass,0.053883689027657056
70,Annual susceptible biomass,0.05388369430431794
71,Annual susceptible biomass,0.05388366744114137
72,Annual susceptible biomass,0.053883696623756805
73,Annual susceptible biomass,0.05388368909484598
74,Annual susceptible biomass,0.05388368906199048
75,Annual susceptible biomass,0.05388367088130508
76,Annual susceptible biomass,0.053883693803754795
77,Annual susceptible biomass,0.0538836892242216
78,Annual susceptible biomass,0.053883689049257555
79,Annual susceptible biomass,0.05388368923820508
80,Annual susceptible biomass,0.05388368923593134
81,Annual susceptible biomass,0.05388368914373132
82,Annual susceptible biomass,0.053883689064377904
83,Annual susceptible biomass,0.053883689065060025
84,Annual susceptible biomass,0.05388368905914831
85,Annual susceptible biomass,0.05388369422064443
86,Annual susceptible biomass,0.053883694326486875
87,Annual susceptible biomass,0.05388369388697356
88,Annual susceptible biomass,0.053883693852981196
89,Annual susceptible biomass,0.053883695648778485
90,Annual susceptible biomass,0.053883694218598066
91,Annual susceptible biomass,0.053883696738807885
92,Annual susceptible biomass,0.053883689085182596
93,Annual susceptible biomass,0.05388369474826504
94,Annual susceptible biomass,0.05388343431127396
95,Annual susceptible biomass,0.05388369483171118
96,Annual susceptible biomass,0.05388368915794217
97,Annual susceptible biomass,0.05388369654053804
98,Annual susceptible biomass,0.053883694238379576
99,Annual susceptible biomass,0.05388369568561302
100,Annual susceptible biomass,0.05388369095157941
1,Perennial first-year susceptible biomass,0
2,Perennial first-year susceptible biomass,0
3,Perennial first-year susceptible biomass,0
4,Perennial first-year susceptible biomass,0
5,Perennial first-year susceptible biomass,0
6,Perennial first-year susceptible biomass,0
7,Perennial first-year susceptible biomass,0
8,Perennial first-year susceptible biomass,0
9,Perennial first-year susceptible biomass,0
10,Perennial first-year susceptible biomass,0
11,Perennial first-year susceptible biomass,0
12,Perennial first-year susceptible biomass,0
13,Perennial first-year susceptible biomass,0
14,Perennial first-year susceptible biomass,0
15,Perennial first-year susceptible biomass,0
16,Perennial first-year susceptible biomass,0
17,Perennial first-year susceptible biomass,0
18,Perennial first-year susceptible biomass,0
19,Perennial first-year susceptible biomass,0
20,Perennial first-year susceptible biomass,0
21,Perennial first-year susceptible biomass,0
22,Perennial first-year susceptible biomass,0
23,Perennial first-year susceptible biomass,0
24,Perennial first-year susceptible biomass,0
25,Perennial first-year susceptible biomass,0
26,Perennial first-year susceptible biomass,0
27,Perennial first-year susceptible biomass,0
28,Perennial first-year susceptible biomass,0
29,Perennial first-year susceptible biomass,0
30,Perennial first-year susceptible biomass,0
31,Perennial first-year susceptible biomass,0
32,Perennial first-year susceptible biomass,0
33,Perennial first-year susceptible biomass,0
34,Perennial first-year susceptible biomass,0
35,Perennial first-year susceptible biomass,0
36,Perennial first-year susceptible biomass,0
37,Perennial first-year susceptible biomass,0
38,Perennial first-year susceptible biomass,0
39,Perennial first-year susceptible biomass,0
40,Perennial first-year susceptible biomass,0
41,Perennial first-year susceptible biomass,0
42,Perennial first-year susceptible biomass,0
43,Perennial first-year susceptible biomass,0
44,Perennial first-year susceptible biomass,0
45,Perennial first-year susceptible biomass,0
46,Perennial first-year susceptible biomass,0
47,Perennial first-year susceptible biomass,0
48,Perennial first-year susceptible biomass,0
49,Perennial first-year susceptible biomass,0
50,Perennial first-year susceptible biomass,0
51,Perennial first-year susceptible biomass,0
52,Perennial first-year susceptible biomass,0
53,Perennial first-year susceptible biomass,0
54,Perennial first-year susceptible biomass,0
55,Perennial first-year susceptible biomass,0
56,Perennial first-year susceptible biomass,0
57,Perennial first-year susceptible biomass,0
58,Perennial first-year susceptible biomass,0
59,Perennial first-year susceptible biomass,0
60,Perennial first-year susceptible biomass,0
61,Perennial first-year susceptible biomass,0
62,Perennial first-year susceptible biomass,0
63,Perennial first-year susceptible biomass,0
64,Perennial first-year susceptible biomass,0
65,Perennial first-year susceptible biomass,0
66,Perennial first-year susceptible biomass,0
67,Perennial first-year susceptible biomass,0
68,Perennial first-year susceptible biomass,0
69,Perennial first-year susceptible biomass,0
70,Perennial first-year susceptible biomass,0
71,Perennial first-year susceptible biomass,0
72,Perennial first-year susceptible biomass,0
73,Perennial first-year susceptible biomass,0
74,Perennial first-year susceptible biomass,0
75,Perennial first-year susceptible biomass,0
76,Perennial first-year susceptible biomass,0
77,Perennial first-year susceptible biomass,0
78,Perennial first-year susceptible biomass,0
79,Perennial first-year susceptible biomass,0
80,Perennial first-year susceptible biomass,0
81,Perennial first-year susceptible biomass,0
82,Perennial first-year susceptible biomass,0
83,Perennial first-year susceptible biomass,0
84,Perennial first-year susceptible biomass,0
85,Perennial first-year susceptible biomass,0
86,Perennial first-year susceptible biomass,0
87,Perennial first-year susceptible biomass,0
88,Perennial first-year susceptible biomass,0
89,Perennial first-year susceptible biomass,0
90,Perennial first-year susceptible biomass,0
91,Perennial first-year susceptible biomass,0
92,Perennial first-year susceptible biomass,0
93,Perennial first-year susceptible biomass,0
94,Perennial first-year susceptible biomass,0
95,Perennial first-year susceptible biomass,0
96,Perennial first-year susceptible biomass,0
97,Perennial first-year susceptible biomass,0
98,Perennial first-year susceptible biomass,0
99,Perennial first-year susceptible biomass,0
100,Perennial first-year susceptible biomass,0
1,Perennial adult susceptible biomass,0
2,Perennial adult susceptible biomass,0
3,Perennial adult susceptible biomass,0
4,Perennial adult susceptible biomass,0
5,Perennial adult susceptible biomass,0
6,Perennial adult susceptible biomass,0
7,Perennial adult susceptible biomass,0
8,Perennial adult susceptible biomass,0
